EventNumber,Energy,X,Y,Z,Px,Py,Pz,ParticleType,L1_Energy,L1_X,L1_Y,L1_Z,L1_Px,L1_Py,L1_Pz,L2_Energy,L2_X,L2_Y,L2_Z,L2_Px,L2_Py,L2_Pz
1106,15015.6,0,0,15015.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,8537.78,0,0,8537.78,11,0,0,0,8106.32,3998.35,0.2942,1999.8,8106.32,4.63865,-0.0998337,8082.85,7995.94,-1.02827,1997.69,8082.84,-2.53745,-6.09391
1108,12026.3,0,0,12026.3,22,0,0,0,3550.56,3998.53,-5.04471e-05,2000.0,3550.56,-2.38469,-1.70442,2143.71,8000.0,4.96172,2024.77,2143.63,4.05566,17.4444
1109,11886.7,0,0,11886.7,11,0,0,0,8486.1,3998.43,-0.343904,2000.08,8486.1,1.69958,4.0424,8480.73,7999.42,-3.2419,2005.32,8480.72,-5.48773,11.3097
1110,15292.6,0,0,15292.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9849.8,8000.0,4.02501e-06,2000.0,9849.8,1.21797,-0.226347
1111,6210.42,0,0,6210.42,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,6428.19,0,0,6428.19,11,0,0,0,6412.7,3998.38,1.26241,1999.99,6412.7,5.36108,-0.391447,6350.94,7996.38,1.70084,2001.56,6350.93,2.85719,5.19623
1113,16826.9,0,0,16826.9,11,0,0,0,4669.05,3999.32,0.164969,2000.14,4669.05,-1.81721,-0.746359,4665.34,8000.0,-0.357868,1997.31,4665.34,-1.92472,-0.53389
1114,7462.28,0,0,7462.28,22,0,0,0,6455.43,3998.26,-0.139769,1999.93,6455.43,1.55666,-2.20412,6379.98,8000.0,8.35894,1996.31,6379.94,15.6261,-12.2894
1115,14132.7,0,0,14132.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,7370.21,0,0,7370.21,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,17029.3,0,0,17029.3,11,0,0,0,16479.2,3999.46,0.263118,1999.66,16479.2,3.57711,-7.76635,16475.3,8000.0,1.50326,1998.42,16475.3,5.83592,-7.47921
1118,15014.0,0,0,15014.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,19053.1,0,0,19053.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,13463.4,0,0,13463.4,11,0,0,0,13445.8,3999.36,-0.11163,1999.81,13445.8,-1.83806,-0.701221,13442.3,8000.0,-0.247996,1998.58,13442.3,-0.640524,-4.40401
1121,1383.63,0,0,1383.63,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,17554.4,0,0,17554.4,11,0,0,0,7503.48,3998.26,-0.0307182,1999.8,7503.48,-1.90963,1.75487,7428.85,7997.27,-1.17461,1998.22,7428.85,-5.01651,-5.04635
1123,5624.07,0,0,5624.07,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,11107.9,0,0,11107.9,22,0,0,0,8617.8,4000.0,-4.44996e-05,2000.0,8617.8,-3.20848,3.41426,8568.66,7995.32,-1.59803,2001.09,8568.66,-3.6669,2.08271
1125,9932.52,0,0,9932.52,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,10274.5,0,0,10274.5,11,0,0,0,9840.8,3998.69,-0.116465,2000.6,9840.8,2.70218,1.34567,9663.67,7999.84,1.51748,2002.16,9663.67,7.34798,1.35828
1127,10345.0,0,0,10345.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,18706.8,0,0,18706.8,11,0,0,0,16194.3,3998.01,-0.214766,1999.99,16194.3,-1.60913,-0.564931,11645.1,8000.0,-3.44673,2000.35,11645.1,-13.4111,5.39103
1129,4431.01,0,0,4431.01,11,0,0,0,3261.43,3998.3,0.104851,1999.63,3261.43,-1.58576,-0.514836,816.194,7997.21,-2.41377,1992.06,816.194,-0.696795,-0.308026
1130,4145.04,0,0,4145.04,11,0,0,0,4141.22,3998.53,2.30254,1999.34,4141.22,4.08662,-2.12669,2284.74,7995.44,8.78832,2007.39,2284.73,2.87242,3.54476
1131,2365.12,0,0,2365.12,11,0,0,0,2358.92,3999.88,0.69333,1999.43,2358.89,7.27416,-7.67721,2356.83,7995.59,17.3062,1986.49,2356.79,10.3071,-9.24699
1132,7755.58,0,0,7755.58,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,994.312,0,0,994.312,11,0,0,0,992.14,3998.95,6.28238,1998.67,992.133,-0.645015,-3.64367,297.362,7998.38,8.5552,1959.19,297.346,-0.319696,-3.02054
1134,6790.13,0,0,6790.13,11,0,0,0,6787.71,3998.06,-0.122368,1999.71,6787.71,0.168467,-0.99869,2207.67,8000.0,-1.94794,1993.11,2207.65,3.60161,-7.92459
1135,2139.58,0,0,2139.58,11,0,0,0,2136.97,4000.0,-1.62567,1999.01,2136.91,6.67387,-15.1306,2121.93,7998.04,11.683,1971.34,2121.87,0.255294,-17.1529
1136,3161.11,0,0,3161.11,11,0,0,0,3138.67,3998.67,0.260902,2000.4,3138.63,4.00595,15.6909,1268.5,7999.58,8.9137,2024.1,1268.48,3.20177,7.13293
1137,3828.35,0,0,3828.35,22,0,0,0,1865.89,3998.79,0.614175,1997.67,1865.88,-0.111823,-7.04998,1805.16,8000.0,5.56856,1986.42,1805.14,-2.48024,-8.53128
1138,17425.3,0,0,17425.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15492.0,8000.0,-4.15107e-05,2000.0,15492.0,-0.742437,-0.74289
1139,5943.0,0,0,5943.0,11,0,0,0,5920.68,3998.2,-0.505455,1999.55,5920.67,0.107971,-2.49469,5727.06,7997.13,-8.61471,1994.99,5727.05,-10.6275,-8.40022
1140,15605.2,0,0,15605.2,11,0,0,0,15598.6,3998.87,0.0881646,2000.15,15598.6,5.66195,0.784642,13257.2,7996.88,3.63601,1999.55,13257.2,9.50056,-2.75937
1141,12844.3,0,0,12844.3,11,0,0,0,12835.5,3998.02,0.13016,1999.95,12835.5,0.932732,-0.92623,1282.42,7998.67,-10.442,2001.48,1282.42,0.241853,-3.58357
1142,15602.8,0,0,15602.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10880.3,8000.0,-1.53772e-05,2000.0,10880.3,-4.27675,-1.63876
1143,10146.6,0,0,10146.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,11954.4,0,0,11954.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,7487.29,0,0,7487.29,11,0,0,0,7034.89,3998.6,0.0912237,1999.86,7034.89,0.0714062,-0.732808,7012.6,7997.39,0.243872,1998.41,7012.6,-2.08752,-4.44189
1146,3126.37,0,0,3126.37,11,0,0,0,2640.32,3998.23,-1.0066,2000.38,2640.32,1.77048,-1.52213,2299.98,7999.98,18.7956,1992.92,2299.95,10.638,-7.02125
1147,4195.77,0,0,4195.77,11,0,0,0,4135.74,3998.0,1.08424,2000.15,4135.74,0.987276,0.678952,1004.73,7998.6,-0.811547,2009.86,1004.72,-0.777338,3.56538
1148,9627.41,0,0,9627.41,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4674.94,7999.23,-4.14036e-05,2000.0,4674.93,0.163995,0.925477
1149,16980.1,0,0,16980.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,12571.0,0,0,12571.0,11,0,0,0,12553.3,3998.15,-0.0629209,1999.89,12553.3,0.677352,3.78465,10153.8,7998.83,0.468603,2003.37,10153.8,3.87866,8.79152
1151,1247.36,0,0,1247.36,11,0,0,0,1245.04,4000.0,1.58778,1999.48,1245.01,-4.90737,-7.96768,172.14,7996.73,-37.2885,1956.03,172.082,-1.76432,-4.08301
1152,9152.1,0,0,9152.1,11,0,0,0,9093.15,4000.0,-0.446992,2000.0,9093.15,-3.66974,3.55996,9070.0,7999.35,-2.19349,2001.44,9069.99,-5.15034,-0.166454
1153,2010.15,0,0,2010.15,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,17263.3,0,0,17263.3,11,0,0,0,17231.6,3998.24,-0.081983,2000.01,17231.6,1.09079,-0.901337,2797.27,8000.0,-1.39749,1999.73,2797.27,3.01136,-0.277813
1155,2010.5,0,0,2010.5,11,0,0,0,1932.02,3998.03,0.59173,2001.9,1932.02,0.149901,0.847667,1324.02,7996.14,-14.5474,1986.52,1324.0,-4.61547,-5.48129
1156,11003.5,0,0,11003.5,11,0,0,0,10841.2,3998.58,0.25523,2000.53,10841.2,6.13745,3.23599,3993.89,8000.0,-4.58054,1998.89,3993.89,-3.34763,-0.603011
1157,13296.0,0,0,13296.0,11,0,0,0,13275.7,3998.47,0.0616861,2000.08,13275.7,-0.252135,3.04821,12947.0,8000.0,0.371764,2002.14,12947.0,2.63454,9.88678
1158,11960.1,0,0,11960.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,18419.4,0,0,18419.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,10590.3,0,0,10590.3,11,0,0,0,10587.8,3999.23,-0.213222,1999.78,10587.8,-2.2323,9.35663,5002.96,8000.0,0.114984,2004.91,5002.95,3.20006,4.32921
1161,10990.0,0,0,10990.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,10321.8,0,0,10321.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,11624.4,0,0,11624.4,11,0,0,0,11355.5,3998.04,0.627028,2000.17,11355.5,4.04358,0.432836,9930.23,7997.69,-1.55303,1997.04,9930.22,-4.34909,-9.42647
1164,2620.58,0,0,2620.58,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,4051.55,0,0,4051.55,11,0,0,0,3729.27,3999.66,0.338009,2000.83,3729.27,-2.3879,0.8861,3726.14,8000.0,-0.319417,2000.18,3726.14,-2.59753,-0.31652
1166,15520.4,0,0,15520.4,11,0,0,0,15486.0,3998.31,0.242359,2000.16,15486.0,5.73969,-1.32434,8265.38,7998.35,-1.84768,1997.57,8265.37,-4.1952,-6.37169
1167,9526.58,0,0,9526.58,11,0,0,0,9356.19,3999.65,-0.472607,2000.72,9356.19,-7.47741,5.79992,9353.06,8000.0,-6.37879,2003.91,9353.05,-9.43559,8.55215
1168,4408.05,0,0,4408.05,11,0,0,0,4404.98,3998.17,-0.241143,1998.55,4404.97,0.719,-3.24619,3112.4,8000.0,-3.31944,1993.88,3112.4,-2.60704,-3.96859
1169,16499.3,0,0,16499.3,22,0,0,0,14052.3,3998.6,-7.42983e-06,2000.0,14052.3,-1.28669,-2.27065,14047.7,8000.0,1.72799,1999.3,14047.7,7.3577,-1.51814
1170,7518.71,0,0,7518.71,22,0,0,0,5269.37,3999.17,-0.000124496,2000.0,5269.37,0.125009,-5.95358,4890.59,7997.2,-3.05943,1992.74,4890.58,-6.53056,-9.33494
1171,6575.56,0,0,6575.56,11,0,0,0,6573.9,3998.32,0.305745,1999.53,6573.9,0.280561,0.851323,6421.37,8000.0,-5.51691,1996.73,6421.36,-8.57578,-4.9562
1172,17964.6,0,0,17964.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,8162.14,0,0,8162.14,11,0,0,0,8033.79,3999.25,-0.350025,2000.01,8033.79,-8.76933,-3.52736,7939.28,7998.42,-6.62691,1997.77,7939.26,-17.3086,-4.53983
1174,13214.9,0,0,13214.9,11,0,0,0,13163.1,3998.1,0.140436,1999.99,13163.1,-0.677449,1.15959,4715.24,8000.0,1.69804,2000.67,4715.24,1.6678,0.275781
1175,12964.4,0,0,12964.4,11,0,0,0,12620.4,3998.11,0.212749,1999.82,12620.4,2.15117,-0.49814,12608.8,8000.0,2.14509,1997.93,12608.8,6.12565,-5.62615
1176,16742.6,0,0,16742.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,15661.3,0,0,15661.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,13180.6,0,0,13180.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,7969.68,0,0,7969.68,11,0,0,0,7965.15,3998.16,0.272036,1999.81,7965.15,2.93441,0.786186,7951.79,7996.08,5.95513,1995.28,7951.78,11.6411,-7.38995
1180,17050.8,0,0,17050.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,19643.0,0,0,19643.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,2984.96,0,0,2984.96,11,0,0,0,2741.59,3999.05,-0.29721,1998.89,2741.57,-7.32234,6.73373,2509.26,8000.0,-8.14767,2021.8,2509.2,-6.0101,15.5784
1183,17525.9,0,0,17525.9,11,0,0,0,17511.7,3998.76,-0.0172877,1999.92,17511.7,-1.25993,-4.04536,17251.5,7997.36,-1.01778,1998.59,17251.5,-3.2479,-4.44154
1184,11464.3,0,0,11464.3,11,0,0,0,9501.7,3998.39,-0.0249381,1999.53,9501.7,-0.706753,-1.47342,8406.94,7997.01,-3.7752,1999.22,8406.94,-5.23856,1.34947
1185,11925.9,0,0,11925.9,11,0,0,0,9237.87,3998.13,-0.253275,1999.02,9237.87,0.0138787,-3.27955,5262.39,7998.08,4.40301,1994.49,5262.37,10.6675,-10.1024
1186,5120.72,0,0,5120.72,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,15528.7,0,0,15528.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,15786.4,0,0,15786.4,11,0,0,0,15773.4,3998.43,0.0411932,1999.74,15773.4,6.99749,-1.40656,14629.2,7995.4,-0.0186349,1998.1,14629.2,-0.249494,-5.57625
1189,12660.8,0,0,12660.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,6872.83,0,0,6872.83,11,0,0,0,6826.22,3998.69,-0.661432,2000.04,6826.21,-7.68324,-1.80955,6819.96,7998.39,-3.24451,2003.09,6819.95,-2.83748,5.31083
1191,12205.1,0,0,12205.1,11,0,0,0,12150.4,3998.96,-0.313624,2000.21,12150.4,-0.177559,2.96278,11985.8,8000.0,-0.847878,1999.54,11985.8,-3.73225,-2.36037
1192,8887.98,0,0,8887.98,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,8566.39,0,0,8566.39,11,0,0,0,6918.06,3998.6,-0.302523,2000.22,6918.05,-7.75383,2.53797,6222.34,7996.24,-2.25601,2002.0,6222.34,-2.3227,1.73962
1194,8738.03,0,0,8738.03,11,0,0,0,8717.57,3998.09,-0.0856987,1999.82,8717.57,0.0717425,0.89956,7366.1,7996.12,1.23637,1999.53,7366.1,4.96554,-0.579797
1195,10732.0,0,0,10732.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,13750.4,0,0,13750.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,15608.6,0,0,15608.6,11,0,0,0,15604.0,3998.12,0.277976,1999.55,15604.0,-0.201587,1.50836,14444.1,8000.0,2.34791,2001.26,14444.1,12.5678,9.18381
1198,9296.03,0,0,9296.03,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,3563.71,0,0,3563.71,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,2728.36,0,0,2728.36,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,16396.9,0,0,16396.9,11,0,0,0,6892.95,3998.54,-0.2164,2000.48,6892.95,-0.0999192,1.01133,6068.79,8000.0,-3.65052,1999.8,6068.78,-9.24857,1.49752
1202,3030.74,0,0,3030.74,11,0,0,0,3014.96,3998.22,-0.731532,1999.5,3014.96,-0.618272,0.961205,2301.73,8000.0,1.57277,1989.15,2301.72,1.47505,-5.61984
1203,19403.9,0,0,19403.9,11,0,0,0,19146.3,3998.94,0.0867617,2000.06,19146.3,2.5305,2.25403,19077.3,7996.47,1.31598,2001.24,19077.3,7.29781,6.59679
1204,15113.5,0,0,15113.5,11,0,0,0,15084.7,3998.97,-0.0623879,1999.73,15084.7,3.71348,-3.25857,11362.2,7997.28,1.09027,1999.15,11362.2,2.63268,-0.350259
1205,4192.01,0,0,4192.01,11,0,0,0,4033.72,3999.3,0.513078,2000.73,4033.72,1.73971,-0.171111,4014.58,7995.82,5.25366,2000.75,4014.58,3.35585,-2.38718
1206,16734.9,0,0,16734.9,11,0,0,0,16506.0,3998.41,-0.0698689,2000.04,16506.0,-1.46817,3.57778,10979.7,7996.47,-1.83036,2000.66,10979.7,-6.01127,-0.815756
1207,18771.5,0,0,18771.5,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,5822.31,0,0,5822.31,11,0,0,0,5781.0,3998.61,-0.0918038,2000.55,5781.0,-1.19295,-2.14946,1561.77,7995.78,-0.259686,1992.75,1561.73,9.8128,-4.97058
1209,18004.6,0,0,18004.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,9910.26,0,0,9910.26,11,0,0,0,9906.72,3998.98,-0.117615,2000.33,9906.72,-3.03722,2.18671,9902.06,7996.9,-4.43617,2001.65,9902.05,-12.4536,0.912294
1211,4847.59,0,0,4847.59,22,0,0,0,3854.95,4000.0,-2.31773e-05,2000.0,3854.95,1.42639,-4.96206,3852.14,8000.0,1.50836,1994.2,3852.14,-3.25414,-5.54546
1212,10715.0,0,0,10715.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,12920.8,0,0,12920.8,11,0,0,0,12897.4,3998.72,1.75589,2003.81,12897.4,3.95686,10.7206,12691.5,8000.0,5.88725,2006.86,12691.5,17.9707,5.63499
1214,1376.07,0,0,1376.07,11,0,0,0,1371.76,3998.85,-2.4158,1999.68,1371.75,-0.728608,2.32837,1365.86,7996.46,2.93645,2022.13,1365.84,2.94997,6.68857
1215,9369.74,0,0,9369.74,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,15234.9,0,0,15234.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,10471.2,0,0,10471.2,11,0,0,0,10456.1,3998.05,-0.014442,1998.98,10456.1,0.852742,-4.64094,36.5892,7997.9,7.34619,2210.25,36.451,-2.60113,1.75015
1218,16141.2,0,0,16141.2,22,0,0,0,13366.5,3999.58,-2.42112e-06,2000.0,13366.5,0.271604,0.177953,13225.5,7996.66,0.304904,2000.25,13225.5,-0.0951199,0.807747
1219,19055.6,0,0,19055.6,11,0,0,0,16634.7,3998.28,-0.0260308,2000.32,16634.7,-0.711364,-0.442159,16184.5,7995.31,0.510733,2000.57,16184.5,0.692464,0.987862
1220,9066.12,0,0,9066.12,11,0,0,0,8867.58,3998.72,0.704431,2000.04,8867.58,2.26816,-1.84433,8863.56,8000.0,0.354075,2001.8,8863.56,0.123882,-4.04121
1221,12942.2,0,0,12942.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,2864.82,0,0,2864.82,11,0,0,0,2860.7,3999.79,0.705273,1999.56,2860.69,-2.01425,5.08747,2825.6,7996.93,1.9135,2004.72,2825.58,1.42957,10.4176
1223,17854.6,0,0,17854.6,11,0,0,0,17852.1,4000.0,0.0587024,2000.03,17852.1,0.000164992,3.51601,16730.8,8000.0,-0.0781448,2000.96,16730.8,0.213967,1.92918
1224,4572.59,0,0,4572.59,11,0,0,0,4566.89,3998.68,-0.955206,2001.79,4566.89,5.96485,4.15267,4561.52,7995.31,3.54284,2003.67,4561.52,3.65041,1.93405
1225,15159.9,0,0,15159.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,3401.8,0,0,3401.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,1342.88,0,0,1342.88,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,16820.9,0,0,16820.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,15695.5,0,0,15695.5,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,1937.63,0,0,1937.63,11,0,0,0,1758.94,3998.39,0.510331,1999.54,1758.94,1.20428,-1.17308,1752.43,8000.0,-8.60647,2000.33,1752.42,-4.08403,1.14464
1231,2854.45,0,0,2854.45,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,1564.91,0,0,1564.91,11,0,0,0,1517.82,3998.22,0.42959,2001.17,1517.82,-1.2839,2.93877,690.263,7999.99,13.1894,2004.27,690.253,2.15324,-3.00022
1233,11193.7,0,0,11193.7,11,0,0,0,11190.9,3998.26,-0.129161,1999.89,11190.9,-2.08455,-0.617265,9469.93,8000.0,-1.28357,2002.77,9469.93,0.56187,6.65818
1234,5956.82,0,0,5956.82,11,0,0,0,5954.69,3998.38,-1.04461,1999.44,5954.69,1.07553,1.01623,5277.0,7999.17,0.772427,2005.06,5277.0,4.17518,6.34014
1235,7747.97,0,0,7747.97,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,8177.93,0,0,8177.93,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,19057.2,0,0,19057.2,11,0,0,0,19023.8,4000.0,-0.157942,2000.17,19023.7,-10.6794,0.491411,19021.0,8000.0,-2.35447,2000.35,19020.9,-9.05825,4.35029
1238,3771.95,0,0,3771.95,11,0,0,0,3099.65,3998.1,-0.400438,1999.38,3099.65,0.65815,0.599175,2852.89,7999.99,13.9442,2003.89,2852.86,11.3791,6.31979
1239,16248.0,0,0,16248.0,11,0,0,0,16222.8,3998.68,0.0902506,1999.94,16222.8,0.578224,0.896569,16159.9,8000.0,1.22483,2002.66,16159.9,4.8513,5.07558
1240,5334.52,0,0,5334.52,22,0,0,0,4944.83,3998.84,5.39128e-05,2000.0,4944.82,1.77,2.42078,4937.2,7995.55,0.269613,2002.14,4937.2,1.01459,3.23637
1241,10739.3,0,0,10739.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,11035.2,0,0,11035.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,19882.9,0,0,19882.9,11,0,0,0,19849.1,3998.45,0.313096,2000.13,19849.1,4.2799,0.291371,5853.61,8000.0,2.37733,1998.98,5853.61,2.44975,-1.4929
1244,19873.2,0,0,19873.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,16314.7,0,0,16314.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,3844.96,0,0,3844.96,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,19630.9,0,0,19630.9,22,0,0,0,13751.5,3998.48,-5.18317e-06,2000.0,13751.5,-0.840613,0.733601,2666.32,7998.7,-7.32601,1989.74,2666.3,-6.67962,-7.1333
1248,19124.3,0,0,19124.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,16574.8,0,0,16574.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,14186.4,0,0,14186.4,11,0,0,0,12112.4,3998.22,-0.0145901,2000.01,12112.4,0.100251,0.608374,7026.72,8000.0,-0.298743,1998.78,7026.72,-4.66832,-3.80421
1251,12982.6,0,0,12982.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,17328.6,0,0,17328.6,11,0,0,0,17282.1,3999.76,0.0104797,2000.05,17282.1,4.47153,-3.6515,14562.4,7997.4,0.749338,1998.67,14562.4,1.61503,-8.38017
1253,18225.4,0,0,18225.4,11,0,0,0,17327.7,3999.99,0.0746983,1999.82,17327.7,-8.14432,2.21822,17325.1,8000.0,-1.88025,2000.2,17325.1,-8.31989,-0.454405
1254,3360.39,0,0,3360.39,11,0,0,0,2638.34,3998.2,0.130503,2000.96,2638.34,-1.44602,1.44132,908.579,7998.24,-11.0976,1997.44,908.578,-1.05236,-0.238806
1255,333.506,0,0,333.506,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,5047.86,0,0,5047.86,11,0,0,0,5042.82,3999.05,0.19624,1999.12,5042.82,-3.97892,-3.76399,5026.92,8000.0,5.93216,1995.19,5026.91,7.37661,-7.40057
